ReceivingAreas_SAParametersId,rcaCode,rcaParameter,rcaDateDesignation,rcaDateDesignation_original,rcaStartDate,rcaStartDate_original,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,rcaCDateOtherDirective_original,ReportNetEnvelopeFileId
129102,SICM-SI3VT5172,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129103,SIRI-SI3VT930,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129104,SICM-SI3VT930,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129105,SILK-SI3VT950,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129106,SICM-SI3VT950,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129107,SIRI-SI3VT970,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129108,SICM-SI3VT970,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129109,SIRI-SI432VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129110,SICM-SI432VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129111,SIRI-SI434VT51,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129112,SIRI-SI434VT51,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129113,SICM-SI434VT51,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129114,SICM-SI434VT51,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129115,SILK-SI434VT52,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129116,SILK-SI434VT52,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129117,SICM-SI434VT52,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129118,SICM-SI434VT52,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129119,SIRI-SI434VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129120,SICM-SI434VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129121,SIRI-SI43VT10,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129122,SICM-SI43VT10,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129123,SIRI-SI43VT30,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129124,SICM-SI43VT30,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129125,SIRI-SI43VT50,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129126,SICM-SI43VT50,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129127,SIRI-SI441VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129128,SICM-SI441VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129129,SIRI-SI4426VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129130,SICM-SI4426VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129131,SIRI-SI4426VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129132,SICM-SI4426VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129133,SIRI-SI442VT11,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129134,SICM-SI1326VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129135,SIRI-SI132VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129192,SILK-SI5212VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129193,SICM-SI5212VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129194,SICM-SI5212VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129195,SIRI-SI5212VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129196,SIRI-SI5212VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129197,SICM-SI5212VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129198,SICM-SI5212VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129199,SILK-SI5212VT3,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129200,SILK-SI5212VT3,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129201,SICM-SI5212VT3,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129202,SICM-SI5212VT3,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129203,SIRI-SI5212VT4,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129204,SIRI-SI5212VT4,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129205,SICM-SI5212VT4,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129206,SICM-SI5212VT4,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129207,SIRI-SI52VT11,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129208,SIRI-SI52VT11,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129209,SICM-SI52VT11,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129210,SICM-SI52VT11,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129211,SIRI-SI52VT15,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129212,SIRI-SI52VT15,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129213,SICM-SI52VT15,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129214,SICM-SI52VT15,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129215,SIRI-SI52VT19,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129216,SIRI-SI52VT19,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129217,SICM-SI52VT19,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129218,SICM-SI52VT19,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129219,SICA-SI5VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129220,SICA-SI5VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129221,SICM-SI5VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129222,SICM-SI5VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129223,SICA-SI5VT2,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129224,SICM-SI5VT2,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129225,SICA-SI5VT3,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129226,SICM-SI5VT3,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129227,SICA-SI5VT4,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129228,SICM-SI5VT4,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129229,SICA-SI5VT5,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129230,SICM-SI5VT5,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", coastal water, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129231,SICA-SI5VT6,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129232,SICA-SI5VT6,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129233,SICM-SI5VT6,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129234,SICM-SI5VT6,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129235,SIRI-SI5VTA,c,20070609,2007-06-09,20140609,2014-06-09,,,20070609,2007-06-09,27287
129236,SICM-SI5VTA,c,20070609,2007-06-09,20140609,2014-06-09,,,20070609,2007-06-09,27287
129237,SIRI-SI5VTB,c,20070609,2007-06-09,20140609,2014-06-09,,,20070609,2007-06-09,27287
129238,SICM-SI5VTB,c,20070609,2007-06-09,20140609,2014-06-09,,,20070609,2007-06-09,27287
129239,SIRI-SI62VT70,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129240,SICM-SI62VT70,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129241,SIRI-SI66VT102,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
133716,ESRI470,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133717,ESRI471,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133718,ESRI472,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133719,ESRI473,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133720,ESRI474,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133721,ESRI475,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133722,ESRI476,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133723,ESRI477,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133724,ESRI478,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133725,ESRI479,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133726,ESRI480,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133727,ESRI481,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133728,ESRI483,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133729,ESRI484,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133730,ESRI485,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133731,ESRI486,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133732,ESRI487,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133733,ESRI488,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133734,ESRI489,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133735,ESRI490,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133736,ESRI1005,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133737,ESRI1006,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133738,ESRI1007,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133739,ESRI1008,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133740,ESRI1009,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133741,ESRI1010,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133742,ESRI1011,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133743,ESRI1012,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133744,ESRI1013,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133745,ESRI1014,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133746,ESRI1015,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133747,ESRI1016,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133748,ESRI1017,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133749,ESRI1018,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133750,ESRI1027,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133751,ESRI1028,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133752,ESRI1029,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133753,ESRI1030,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133754,ESRI1031,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133755,ESRI1032,aP,20110630,2011-06-30,20180630,2018-06-30,,,,,27735
133756,ESRI366,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133757,ESRI367,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133758,ESRI1026,aP,20110630,2011-06-30,20180630,2018-06-30,76/160/CEE,,,,27735
133759,ESRI376,aP,20051025,2005-10-25,20121025,2012-10-25,,,,,27735
133760,ESRI377,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133761,ESRI378,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133762,ESRI379,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133763,ESRI380,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133764,ESRI381,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133765,ESRI382,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133766,ESRI383,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133767,ESRI384,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133768,ESRI385,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133769,ESRI386,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133770,ESRI388,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133771,ESRI389,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133772,ESRI390,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133773,ESRI391,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133774,ESRI392,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133775,ESRI393,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133776,ESRI394,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133777,ESRI395,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133778,ESRI396,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133779,ESRI397,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133780,ESRI398,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133781,ESRI399,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133782,ESRI400,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133783,ESRI401,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133784,ESRI403,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133785,ESRI404,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133786,ESRI405,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133787,ESRI406,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133788,ESRI407,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133789,ESRI408,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133790,ESRI410,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133791,ESRI411,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133792,ESRI412,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
133793,ESRI414,aP,20060612,2006-06-12,20130612,2013-06-12,,,,,27735
134330,ESCM1205,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134331,ESCM1206,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134332,ESCM1207,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134333,ESCM1208,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134334,ESCM1209,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134335,ESCM1212,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134336,ESCM1213,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134337,ESCM1214,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134338,ESCM1215,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134339,ESCM1216,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134340,ESCM1217,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134341,ESCM1218,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134342,ESCM1219,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134343,ESCM1220,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134344,ESCM1221,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134345,ESCM1222,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134346,ESCM1223,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134347,ESCM1224,aP,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134348,ESLK1201,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134349,ESLK1202,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134350,ESLK1203,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134351,ESLK1204,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134352,ESLK1205,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134353,ESLK1206,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134354,ESLK1207,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134355,ESLK1208,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134356,ESLK1209,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134357,ESRI1212,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134358,ESRI1213,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134359,ESRI1214,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134360,ESRI1215,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134361,ESRI1216,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134362,ESRI1217,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134363,ESRI1218,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134364,ESRI1219,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134365,ESRI1220,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134366,ESRI1221,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134367,ESRI1222,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134368,ESRI1223,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134369,ESRI1224,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134370,ESCM1201,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134371,ESCM1202,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134372,ESCM1203,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134373,ESCM1204,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134374,ESCM1205,aN,20130128,2013-01-28,20200128,2020-01-28,RESOLUCI”N do 28 de xaneiro de 2013,,,,27735
134890,UKRISC9127117,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134891,UKRISC9127163,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134892,UKRISC9127127,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134893,UKRISC9127129,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134894,UKRISC9127130,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134895,UKRISC9127143,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134896,UKRISC9127123,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134897,UKRISC9127154,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134898,UKRISC9127156,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134899,UKRISC9127188,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134900,UKRISC9127193,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134901,UKRISC9127172,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134902,UKRISC9127183,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134903,UKRISC91271127,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134904,UKRISC91271137,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134905,UKRISC9127139,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134906,UKRISC9127135,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134907,UKRISC9127140,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134908,UKRISC9127146,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134909,UKRISC9127148,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134910,UKRISC9127190,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134911,UKRISC9127194,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134912,UKRISC91271107,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134913,UKRISC91271113,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134914,UKRISC91271115,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134915,UKRISC9127180,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134916,UKRISC9127187,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134917,UKRISC91271132,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134918,UKRISC91271133,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134919,UKRISC91271119,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
